HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"Invalid Crumb"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"Invalid Crumb"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"Invalid Crumb"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"Invalid Crumb"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"Invalid Crumb"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"Invalid Crumb"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"Invalid Crumb"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"Invalid Crumb"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"Invalid Crumb"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"Invalid Crumb"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"Invalid Crumb"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"User is unable to access this feature - https://bit.ly/yahoo-finance-api-feedback"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"User is unable to access this feature - https://bit.ly/yahoo-finance-api-feedback"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"User is unable to access this feature - https://bit.ly/yahoo-finance-api-feedback"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"User is unable to access this feature - https://bit.ly/yahoo-finance-api-feedback"}}}
HTTP Error 401: {"finance":{"result":null,"error":{"code":"Unauthorized","description":"User is unable to access this feature - https://bit.ly/yahoo-finance-api-feedback"}}}
=== Stock Screener — 2026-08-13 13:30 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2800 stocks with market cap > $1B
  Top 5 by daily gain: NBIS(+34.1%), QNT(+28.0%), EROC(+22.8%), SHAZ(+21.0%), CRWV(+19.3%)
  S&P 500 loaded: 503 tickers
Screening 2802 stocks via batched downloads...

  Screened 200/2802 (117 passed, 17 no-data)
  Screened 400/2802 (228 passed, 23 no-data)
  Screened 600/2802 (346 passed, 24 no-data)
  Screened 800/2802 (462 passed, 26 no-data)
  Screened 1000/2802 (576 passed, 26 no-data)
  Screened 1200/2802 (690 passed, 27 no-data)
  Screened 1400/2802 (793 passed, 27 no-data)
  Screened 1600/2802 (911 passed, 29 no-data)
  Screened 1800/2802 (1004 passed, 30 no-data)
  Screened 2000/2802 (1098 passed, 30 no-data)
  Screened 2200/2802 (1192 passed, 30 no-data)
  Screened 2400/2802 (1263 passed, 31 no-data)
  Screened 2600/2802 (1343 passed, 32 no-data)
  Screened 2800/2802 (1402 passed, 41 no-data)
  Screened 2802/2802 (1402 passed, 41 no-data)

  Retrying 41 tickers with no data...
  After retry: 1402 passed

  Final: 1402 stocks passed all filters

  Enriching 163 of 1402 passers with sector/rating (top 150 momentum + top 30 movers)...

================================================================================
  1402 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

     Ticker    Price   Day%  Week%  MCap($B)                  Sector                             Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
1       ARX    19.59  43.94  59.40       3.0      Financial Services                    Insurance Brokers       45.96  77.1  Bull       0.49   40.33       6.38     100.0     NaN
2       BVC    13.14  -6.68  21.67       2.2                     N/A                                  N/A       20.78  60.5  Bull       0.30   30.49       4.26     100.0     NaN
3      SMCI    37.61  19.02  24.04      22.6              Technology                    Computer Hardware       23.88  67.5  Bull       0.91   39.87       2.94      99.5    3.16
4      CRWV   107.73  19.28  19.85      58.8                     N/A                                  N/A       20.46  65.0  Bull       3.69   39.69       2.81      98.4     NaN
5      NBIS   259.20  34.14  18.36      65.8  Communication Services       Internet Content & Information       25.82  62.0  Bull       5.28   29.92       2.41      95.0    4.11
6      ATRO    87.89  17.33  13.94       3.8                     N/A                                  N/A       21.94  71.0  Bull       1.51   22.99       3.68      93.0     NaN
7       EAT   245.89  11.07   8.82      10.5                     N/A                                  N/A       30.09  76.4  Bull       1.87   37.65       2.08      92.4     NaN
8      CBRS   262.06  11.63  22.29      58.4                     N/A                                  N/A       18.64  64.4  Bull       6.69   42.42       2.00      91.0     NaN
9       RUM     7.55   9.10  21.97       3.7                     N/A                                  N/A       16.08  66.6  Bull       0.18   26.04       2.58      90.5     NaN
10     AVLN    37.38   5.41  16.81       1.7                     N/A                                  N/A       24.46  75.0  Bull       0.90   36.42       1.86      90.5     NaN
11      ELE    20.48   5.57  15.06       1.3         Basic Materials       Other Precious Metals & Mining       21.43  73.9  Bull       0.51   30.11       1.65      88.8     NaN
12     XNCR    23.18   4.89  16.83       1.7                     N/A                                  N/A       34.46  74.3  Bull       0.12   54.74       1.61      88.4     NaN
13     LITE   932.47  13.63  12.85      72.5                     N/A                                  N/A       15.29  60.5  Bull      20.33   24.00       2.27      85.6     NaN
14     CACI   680.08   1.87  31.28      15.0                     N/A                                  N/A       30.04  81.3  Bull      21.16   44.14       1.20      85.0     NaN
15     AEHR   129.23  10.28  30.83       4.2                     N/A                                  N/A       42.62  67.8  Bull       4.94   47.20       1.09      84.1     NaN
16      WEN     8.66  14.70   8.39       1.7       Consumer Cyclical                          Restaurants       15.52  62.7  Bull       0.06   16.24       4.55      84.0    2.96
17     REPL    15.24  11.65  28.83       1.4              Healthcare                        Biotechnology       53.91  69.6  Bull       0.58   53.40       1.02      83.5    4.25
18     LIND    34.22   4.20   0.32       2.2       Consumer Cyclical                      Travel Services       23.09  73.5  Bull       0.22   30.61       0.77      81.4    4.60
19     IMNM    27.99   6.63   9.68       3.2              Healthcare                        Biotechnology       22.09  76.1  Bull       0.36   22.12       1.59      80.4    4.77
20     MSGE    88.42  11.40  13.65       4.2  Communication Services                        Entertainment       17.15  77.0  Bull       0.70   19.34       2.01      79.7    3.89
21       SA    32.51   1.50  11.53       3.5         Basic Materials                                 Gold       15.72  69.4  Bull       0.79   27.24       1.14      79.6    4.67
22     HURN   150.31  -1.60   0.42       2.4             Industrials                  Consulting Services       21.10  64.0  Bull       1.01   42.00       0.51      79.3    4.80
23     ABCL    10.51   1.50  60.95       3.1              Healthcare                        Biotechnology       60.96  81.4  Bull       0.56   70.62       0.32      77.7    4.89
24     FRMI     7.60   6.74  22.78       4.8             Real Estate                     REIT - Specialty       11.89  58.0  Bull       0.14   21.60       1.73      76.9    4.38
25     GRMN   309.98   0.11   2.46      59.8              Technology   Scientific & Technical Instruments       17.56  75.0  Bull       2.90   28.22       0.52      76.3    3.25
26      HPQ    31.45   7.43  11.62      26.8              Technology                    Computer Hardware       22.38  71.3  Bull       0.26   30.30       0.13      76.1    2.76
27     MMSI    91.20   0.10   4.61       5.4              Healthcare       Medical Instruments & Supplies       20.19  82.9  Bull       0.92   24.18       0.82      76.0    4.18
28      HRB    54.10  -0.15  17.74       6.9       Consumer Cyclical                    Personal Services       30.08  79.8  Bull       0.79   32.40       0.10      75.8    2.80
29    GENVR     3.60  -0.00  42.29       2.2                                                                    81.70  67.9  Bull       0.19  139.99       0.08      75.7     NaN
30     CLDX    44.87   1.22   9.28       3.5              Healthcare                        Biotechnology       22.19  79.2  Bull       0.69   16.45       1.69      75.6    4.75
31      AYA    27.43  -2.16   8.87       4.0         Basic Materials                               Silver       29.28  71.1  Bull       0.71   46.32       0.07      75.6     NaN
32      HPE    61.49   4.59  17.27      77.8              Technology              Communication Equipment       30.37  75.7  Bull       1.12   36.24       0.07      75.5    4.05
33     NEWP     6.52  -1.36  10.32       1.2         Basic Materials                               Silver       32.87  76.9  Bull       0.20   65.06       0.04      75.4     NaN
34      VIA    26.10   4.19  21.06       2.0              Technology               Software - Application       35.60  80.7  Bull       0.50   41.77       0.04      75.4    4.60
35     ZETA    29.00   1.59  13.48       7.2              Technology            Software - Infrastructure       29.75  71.7  Bull       0.67   35.54       0.05      75.4    4.47
36     UMAC    26.98  -0.18  11.35       1.4              Technology                    Computer Hardware       24.02  61.2  Bull       0.64   62.14       0.05      75.4    4.71
37     LIFE    33.75   0.48  13.22       2.1      Financial Services                    Insurance Brokers       51.90  86.6  Bull       1.22   82.43       0.05      75.4    4.67
38      MDB   451.42   3.10  22.00      35.2              Technology            Software - Infrastructure       29.37  77.9  Bull      12.74   37.38       0.05      75.4    4.33
39        P   113.48   1.87  30.05      37.0              Technology                    Computer Hardware       40.18  82.5  Bull       4.07   65.98       0.04      75.3    4.25
40     SEPN    48.31   0.24  22.20       2.2              Healthcare                        Biotechnology       35.92  78.7  Bull       1.42   53.06       0.04      75.3    4.90
41      ERO    35.40  -1.86  13.83       3.8         Basic Materials                               Copper       23.16  72.4  Bull       1.02   44.37       0.03      75.3    4.06
42     PLSE    43.40   0.18  13.49       3.1              Healthcare       Medical Instruments & Supplies       35.66  74.5  Bull       0.70   58.51       0.04      75.3    5.00
43     CHYM    32.00   1.27   2.40      12.0              Technology               Software - Application       38.11  77.7  Bull       0.80   45.92       0.02      75.2    4.45
44     IOVA     6.68  -0.89   7.57       3.1              Healthcare                        Biotechnology       39.40  72.5  Bull       0.20   43.35       0.02      75.2    4.33
45     PLPC   463.01  -1.07   0.49       2.3             Industrials         Electrical Equipment & Parts       22.69  65.7  Bull      13.33   33.85       0.02      75.2    5.00
46        U    44.47  -0.12   8.98      19.6              Technology               Software - Application       36.62  82.7  Bull       1.20   47.32       0.03      75.2    4.46
47     TSAT    57.32  -6.64   5.99       2.2              Technology              Communication Equipment       22.97  62.1  Bull       2.23   52.04       0.03      75.2     NaN
48     VOYG    43.31   0.72  13.05       2.6             Industrials                  Aerospace & Defense       29.68  72.1  Bull       2.10   73.03       0.03      75.2    4.18
49     TEAM   156.60   0.88  42.14      39.4              Technology               Software - Application       51.62  80.4  Bull       5.99   69.55       0.03      75.2    4.53
50      DAO    18.85   2.17   7.47       2.2      Consumer Defensive        Education & Training Services       28.00  78.3  Bull       0.14   33.03       0.03      75.2     NaN
51     CRSR    12.93   0.08  21.87       1.4              Technology                    Computer Hardware       27.02  63.3  Bull       0.21   38.14       0.02      75.2    3.78
52      BTG     5.15  -1.15  25.92       6.9         Basic Materials                                 Gold       21.18  76.3  Bull       0.16   40.71       0.03      75.2    4.23
53     BETA    24.12   1.43   6.16       5.5             Industrials                  Aerospace & Defense       25.93  70.7  Bull       0.46   36.73       0.02      75.2    4.75
54     FSLY    28.20  -1.16  24.34       4.5              Technology               Software - Application       29.07  69.4  Bull       0.64   38.78       0.02      75.2    3.67
55     ALNT   113.88  -0.35   2.40       1.9              Technology                Electronic Components       23.80  72.7  Bull       2.80   30.63       0.01      75.1    4.40
56     ALMR    33.88   2.29  20.57       2.3              Healthcare                      Medical Devices       29.63  67.2  Bull       0.84   35.79       0.01      75.1     NaN
57      HZO    52.17   0.08  48.51       1.2       Consumer Cyclical                     Specialty Retail       40.92  82.5  Bull       2.06   47.92       0.01      75.1    4.11
58      CAI    22.58   1.44  12.90       6.3              Healthcare                        Biotechnology       25.22  72.1  Bull       0.80   37.02       0.02      75.1    4.46
59      TIC    10.26   0.64  18.15       2.2             Industrials          Specialty Business Services       23.96  74.7  Bull       0.35   48.19       0.01      75.1    3.67
60     INTA    39.74   0.54   9.31       3.0              Technology               Software - Application       33.33  78.4  Bull       0.66   34.50       0.01      75.1    3.67
61     APPN    35.00   0.52  15.09       2.5              Technology            Software - Infrastructure       30.65  73.4  Bull       0.78   33.54       0.02      75.1    3.14
62      WPP    26.92   0.19   3.74       5.8  Communication Services                 Advertising Agencies       32.23  75.4  Bull       0.64   38.12       0.01      75.1    2.67
63     ZBRA   378.31  -0.02   3.86      17.9              Technology              Communication Equipment       30.22  81.1  Bull       7.16   42.74       0.01      75.1    4.24
64     EFOR    33.00   0.86   4.53       1.3              Technology      Information Technology Services       34.13  83.3  Bull       0.61   76.66       0.01      75.1    3.29
65     CAKE   117.89   0.52  10.16       5.8       Consumer Cyclical                          Restaurants       33.44  90.1  Bull       1.46   41.90       0.01      75.1    3.32
66      PAY    40.75   0.97   1.57       5.1              Technology            Software - Infrastructure       30.51  67.2  Bull       0.23   37.48       0.01      75.1    4.14
67     FIGS    14.31  -0.73  27.36       2.4       Consumer Cyclical                Apparel Manufacturing       23.09  77.1  Bull       0.50   38.71       0.01      75.1    4.00
68      NIQ    16.99   1.07  45.59       5.0                     N/A                                  N/A       51.36  87.9  Bull       0.56   52.38       0.01      75.1    4.36
69     TNDM    23.23  -0.92  23.60       1.6              Healthcare                      Medical Devices       26.08  73.6  Bull       0.47   42.57       0.01      75.1    3.96
70     BLZE    18.76  -3.00   3.59       1.2              Technology            Software - Infrastructure       36.55  63.4  Bull       0.36   36.64       0.02      75.1    4.43
71     TWST   125.36   0.12  14.93       8.3              Healthcare               Diagnostics & Research       34.26  71.2  Bull       2.91   37.42       0.01      75.1    4.45
72     BFLY     9.40  -0.48  13.31       2.5              Healthcare                      Medical Devices       28.31  63.3  Bull       0.17   34.17       0.02      75.1    5.00
73     CGAU    21.31  -1.98   7.57       4.3         Basic Materials                                 Gold       20.25  71.2  Bull       0.46   33.02       0.02      75.1    3.75
74     ORKA   107.95   0.51   9.68       7.1              Healthcare                        Biotechnology       23.82  71.6  Bull       0.84   29.99       0.01      75.1    4.85
75      WHD    71.98  -0.58   5.02       5.8                  Energy       Oil & Gas Equipment & Services       21.18  73.9  Bull       1.24   33.79       0.01      75.1    4.00
76      WIX    69.36   0.89  13.93       3.8              Technology            Software - Infrastructure       21.29  67.2  Bull       1.07   31.39       0.02      75.1    3.86
77     HALO   101.17  -0.61  17.97      11.6              Healthcare                        Biotechnology       24.21  81.2  Bull       1.88   30.47       0.02      75.1    4.33
78      RNG    63.57   1.10   2.83       5.3              Technology               Software - Application       30.58  74.5  Bull       0.61   52.50       0.01      75.1    3.47
79     MMED    20.79   0.43  12.87       5.8              Healthcare       Medical Instruments & Supplies       25.42  76.4  Bull       0.19   38.23       0.00      75.0    4.75
80     PLTR   174.11   1.80  11.67     410.8              Technology            Software - Infrastructure       23.98  71.0  Bull       4.44   29.51       0.06      75.0    4.19
81     NTAP   207.03   2.46   8.12      39.6              Technology            Software - Infrastructure       23.00  76.6  Bull       2.37   29.64       0.04      75.0    3.70
82      WGS    82.15  -0.29  18.06       2.5              Healthcare               Diagnostics & Research       24.04  70.5  Bull       1.72   33.17       0.00      75.0    4.89
83     ARXS    58.40   0.51   1.40      24.3             Industrials                  Aerospace & Defense       23.56  67.9  Bull       0.73   45.23       0.01      75.0    4.73
84      EXK    10.43  -1.70  18.12       3.1         Basic Materials                               Silver       19.25  69.9  Bull       0.32   39.25       0.03      74.9    4.75
85       XE    23.14  13.71  11.14       8.3             Industrials       Specialty Industrial Machinery       17.02  65.4  Bull       0.77   67.32       0.16      74.8    4.25
86     GTLB    41.15   0.82  15.32       6.9              Technology            Software - Infrastructure       24.94  70.9  Bull       0.64   29.57       0.02      74.7    3.48
87     COHR   355.64   8.24   8.35      69.6              Technology   Scientific & Technical Instruments        9.56  57.1  Bull      10.98   18.79       1.94      74.7    4.33
88     AMPL    12.47   0.73  15.79       1.5              Technology               Software - Application       36.59  76.4  Bull       0.32   29.22       0.04      74.6    4.25
89     IDCC   351.43   0.00   7.01       9.1              Technology               Software - Application       19.06  76.5  Bull       6.46   32.32       0.01      74.6    5.00
90     IAUX     1.75   0.00  15.13       1.5         Basic Materials                                 Gold       18.73  70.1  Bull       0.05   38.89       0.02      74.5     NaN
91      TXG    57.54  -0.36  26.18       7.5              Healthcare          Health Information Services       35.31  72.1  Bull       0.74   29.36       0.02      74.5    3.69
92     IMAX    51.72   0.77   3.99       2.8  Communication Services                        Entertainment       18.22  69.3  Bull       0.36   34.36       0.02      74.2    4.45
93     DELL   501.09   3.42  14.50     314.0              Technology                    Computer Hardware       23.94  63.5  Bull       5.96   28.24       0.10      74.1    4.22
94      BDC   138.25   0.16   7.01       5.4              Technology              Communication Equipment       17.82  75.6  Bull       2.66   36.61       0.01      74.0    5.00
95     ACHR     6.28  -0.08  20.17       4.8             Industrials                  Aerospace & Defense       16.62  62.9  Bull       0.19   39.98       0.07      73.9    4.11
96       NN    19.23   7.85  29.71       3.2              Technology            Software - Infrastructure       16.67  67.6  Bull       0.78   20.19       1.25      73.9    5.00
97     DGII    85.25   0.01   2.70       3.2              Technology              Communication Equipment       21.12  75.4  Bull       1.80   28.72       0.03      73.9    4.60
98      DCO   201.39   2.09   5.04       3.0             Industrials                  Aerospace & Defense       16.13  66.0  Bull       1.66   22.02       1.03      73.7    4.60
99     KTOS    63.76  -0.10  11.05      12.0             Industrials                  Aerospace & Defense       16.53  70.8  Bull       1.92   35.76       0.03      73.5    4.57
100     MHK   139.25   1.75   5.16       9.3       Consumer Cyclical   Furnishings, Fixtures & Appliances       17.47  70.7  Bull       1.53   29.34       0.03      73.4    3.53
101    AUGO    75.30  -2.88  14.73       6.5         Basic Materials                                 Gold       16.57  67.3  Bull       2.59   49.82       0.02      73.4    4.56
102     SAP   204.49   0.16   2.52     250.8              Technology               Software - Application       15.84  69.5  Bull       2.81   31.16       0.05      73.3    4.44
103     RDW    13.32  -1.28  12.57       3.4             Industrials                  Aerospace & Defense       15.70  63.8  Bull       0.65   57.60       0.06      73.3    4.12
104     NEU   934.41   1.89   5.98       8.6         Basic Materials                  Specialty Chemicals       16.68  77.2  Bull      12.15   22.32       0.92      73.3     NaN
105    LDOS   141.78   1.00   4.82      17.6              Technology      Information Technology Services       16.19  76.0  Bull       2.69   30.93       0.01      73.2    3.65
106     HMY    19.28  -2.90   6.84      12.6         Basic Materials                                 Gold       15.33  66.4  Bull       0.38   30.48       0.05      73.1     NaN
107    CTSH    59.00   1.37   3.71      26.2              Technology      Information Technology Services       15.71  72.3  Bull       0.66   37.11       0.01      72.9    3.83
108      PI   180.00   0.23   4.71       5.5              Technology                       Semiconductors       21.84  69.2  Bull       3.11   27.88       0.01      72.9    4.25
109     FSM    10.67  -1.57  11.61       3.3         Basic Materials                                 Gold       15.62  71.2  Bull       0.25   29.65       0.03      72.7    4.00
110    FRPT    72.67   0.50   8.90       3.5      Consumer Defensive                       Packaged Foods       20.37  70.9  Bull       1.06   27.65       0.00      72.7    4.35
111    ORIC    13.68  -0.51   5.80       1.4              Healthcare                        Biotechnology       22.53  66.8  Bull       0.14   27.49       0.01      72.6    4.73
112    PATH    15.33   0.46   9.50       7.9              Technology            Software - Infrastructure       23.74  71.3  Bull       0.27   27.43       0.01      72.5    3.20
113    NSIT   154.50  -0.11   3.56       4.5              Technology  Electronics & Computer Distribution       27.08  79.7  Bull       2.34   27.32       0.01      72.4    3.50
114    ODTX    21.58   6.04   3.30       1.0              Healthcare                        Biotechnology       16.86  62.0  Bull       0.27   25.10       0.47      72.4    4.80
115     DCH     6.78   0.00  19.58       1.6       Consumer Cyclical                           Auto Parts       14.59  66.8  Bull       0.15   32.42       0.01      72.4    3.77
116    PCOR    58.04   0.11   4.17       8.8              Technology               Software - Application       17.13  74.1  Bull       0.62   28.62       0.00      72.2    4.30
117    SPHR   175.09   7.83   9.00       6.3  Communication Services                        Entertainment       17.68  68.5  Bull       3.06   18.14       1.21      72.1    4.58
118    OUST    46.19   0.16   1.35       3.3              Technology                Electronic Components       13.84  56.4  Bull       0.93   31.46       0.03      72.1    4.71
119    ONDS     9.33  -4.50   6.75       5.6              Technology              Communication Equipment        8.49  59.2  Bull       0.23   40.30       0.34      72.1    4.78
120    ATKR    93.92   0.12   0.28       3.2             Industrials         Electrical Equipment & Parts       17.09  72.8  Bull       1.41   28.45       0.01      72.1    3.00
121    PPTA    25.05  -0.87   9.72       3.2         Basic Materials       Other Precious Metals & Mining       13.47  68.8  Bull       0.88   45.89       0.03      72.0    4.71
122    ZLAB    26.26   3.02  25.77       2.9              Healthcare                        Biotechnology       29.99  79.1  Bull       0.81   26.55       0.03      71.8    4.67
123     BIO   362.08   1.64   4.09       9.7              Healthcare                      Medical Devices       15.85  77.2  Bull       3.02   22.44       0.74      71.5    3.00
124      NG     7.74  -1.59  12.25       3.5         Basic Materials                                 Gold       12.65  68.1  Bull       0.25   45.31       0.02      71.5    4.50
125    UFPT   324.60   0.66   4.08       2.5              Healthcare                      Medical Devices       23.18  70.3  Bull       5.12   26.43       0.01      71.5    3.75
126    AVNT    45.31  -0.03   6.25       4.2         Basic Materials                  Specialty Chemicals       18.00  73.3  Bull       0.88   27.40       0.01      71.4    4.43
127    SAIL    19.18   2.40   8.48      10.6              Technology            Software - Infrastructure       20.26  69.0  Bull       0.26   26.18       0.01      71.3    4.20
128    VSAT    87.72   0.56   6.99      12.0              Technology              Communication Equipment       17.12  63.1  Bull       0.95   27.67       0.01      71.3    4.36
129     AEM   181.83  -1.81   8.28      94.0         Basic Materials                                 Gold       11.95  70.6  Bull       4.59   32.44       0.03      71.2    4.27
130     OWL    12.15  -0.53   6.06      19.1      Financial Services                     Asset Management       19.17  73.5  Bull       0.18   26.35       0.03      71.2    4.00
131     HNI    49.24  -0.57   1.32       3.6       Consumer Cyclical   Furnishings, Fixtures & Appliances       18.56  74.1  Bull       0.28   21.73       0.61      71.1    5.00
132   SLNHP    11.72   0.60   4.92       1.7      Financial Services                      Capital Markets       10.90  62.8  Bull       0.15   33.94       0.06      71.0     NaN
133    AZTA    33.71   0.54   9.66       1.5              Healthcare       Medical Instruments & Supplies       23.33  74.8  Bull       0.36   25.88       0.01      71.0    3.83
134    DNOW    16.67  -1.01   8.32       3.0             Industrials              Industrial Distribution       17.77  74.8  Bull       0.27   27.06       0.01      71.0    5.00
135    KRMN    61.31  -0.97  11.19       8.2             Industrials                  Aerospace & Defense       11.51  65.0  Bull       1.57   35.85       0.01      70.8    4.36
136    CRDO   268.16   8.26  19.38      50.0              Technology                       Semiconductors       18.87  60.8  Bull       6.31   18.27       0.97      70.8     NaN
137     SKE    32.67  -1.64   5.85       4.1         Basic Materials     Other Industrial Metals & Mining       13.16  65.6  Bull       0.66   29.06       0.01      70.7     NaN
138     SVM    11.76  -2.81   8.99       2.7         Basic Materials                               Silver       10.20  61.3  Bull       0.32   33.33       0.06      70.6    4.67
139     HBM    27.17  -2.53   3.25      12.4         Basic Materials                               Copper       10.98  63.6  Bull       0.57   30.48       0.01      70.6    4.57
140    ATRC    43.70   0.32  10.66       2.2              Healthcare       Medical Instruments & Supplies       25.24  76.7  Bull       0.31   25.57       0.01      70.6    4.30
141    PRAX   388.00   0.43   4.82      10.8              Healthcare                        Biotechnology       19.33  70.1  Bull       8.08   25.89       0.01      70.6    4.53
142     CRL   287.37   1.05   8.23      13.6              Healthcare               Diagnostics & Research       26.40  81.9  Bull       4.37   25.40       0.01      70.5    4.25
143    HSLV     5.31   0.38   8.59       1.1         Basic Materials                               Silver        9.35  63.0  Bull       0.12   29.51       0.15      70.4     NaN
144     ELF    93.30   0.73   1.07       5.5      Consumer Defensive        Household & Personal Products       20.05  65.7  Bull       0.50   25.25       0.01      70.3    4.28
145    BKSY    30.35  -4.77   9.21       1.3             Industrials          Specialty Business Services        8.90  61.3  Bull       1.20   41.43       0.04      69.8    4.67
